gene_name,log2FC_E12.5,log2FC_E14.5,log2FC_E17.5,log2FC_P0
Cyfip2,0.012139515914658849,0.08482551123137179,0.07262815339063332,-0.1556271689948985
Cygb,0.06320265523130658,0.18693706642462918,-0.049784793794114796,-0.05132257106568703
Cyhr1,0.005641139961338433,-0.12391423241053504,0.10548389367929259,0.05379580474225809
Cylc1,-0.004984751204869854,0.004625842544618371,0.0,0.009591276851662773
Cylc2,0.0,0.0026537353050598237,0.0,0.0
Cyld,-0.09927003709459628,0.0014266603408056918,0.14663042980689475,0.076073958718414
Cym,0.24396787076970555,0.111995672508619,0.057195417990837494,0.21233516508319017
Cyp11a1,-0.021304305325968692,-0.04533058698891124,0.07442417902804196,0.1965195960104945
Cyp11b1,0.0,0.0,0.0,0.003390792916204708
Cyp11b2,0.0,0.0,0.0,0.0
Cyp17a1,0.048444203825842254,0.0667340060112716,-0.006260356344217636,0.007982242269914154
Cyp19a1,-0.04205458937638358,0.11563630928475725,0.10465369726643343,-0.16149709115271918
Cyp1a1,-0.055638595682338185,0.09075347425496834,0.09488278611683447,0.008591141447125557
Cyp1a2,0.0,0.0,0.0,0.005406932565430157
Cyp1b1,-0.440654164151811,0.8221683726736404,-0.2003076746971921,0.452461300059738
Cyp20a1,-0.005292384060329162,-0.030389754113084113,0.22749997412638812,0.05149960450711142
Cyp21a1,0.07217697100068604,-0.012092608388174228,0.006301977542125473,0.031651160574409344
Cyp24a1,0.004174664638989904,0.05051957804726363,0.007667123321530114,0.08578578695414336
Cyp26a1,0.10144443240184021,0.018527892155683155,0.11319071744520212,0.03932921701368394
Cyp26b1,0.21944377528268666,0.42363218688331056,0.3187046778154344,-0.43723678871049015
Cyp26c1,0.037927724876973046,0.010627510165107634,-0.0060601483677590415,0.021237828304371223
Cyp27a1,0.2852727627512699,0.2854792745408869,-0.1845960878188683,0.1892846328986065
Cyp27b1,0.13757248359614385,0.23693470512973194,0.08025295264036542,0.3107076942108636
Cyp2a12,0.0,0.0,0.0,0.0027750705177444473
Cyp2a22,0.0,0.0,0.0,0.0
Cyp2a4,0.0,0.0,0.0,0.0
Cyp2a5,-0.019716134337468293,-0.05289352122160503,0.1052142345266346,0.05575078774385893
Cyp2ab1,0.006444390365834896,0.026346199271904857,0.006325937302325045,0.03293594897344216
Cyp2b10,-0.005132414317651395,-0.0014180713184879334,0.0,-0.0011409828942843506
Cyp2b13,0.0,0.0,0.0,0.0
Cyp2b19,-0.07172904807140884,-7.562695873105055e-05,0.25248591097968853,0.037961776410719836
Cyp2b23,-0.0037538522422099407,-0.00769141633081204,-0.01265255791125151,0.01235493218183665
Cyp2b9,0.0,0.0,0.0,0.005587642304451556
Cyp2c29,0.0,0.0,0.0,0.0
Cyp2c37,0.0,0.0,0.0,0.0
Cyp2c38,0.0,0.0,0.0,0.0
Cyp2c39,0.006105581887898538,0.0,0.0,0.0
Cyp2c40,0.0,0.0,0.0,0.0
Cyp2c44,0.1000182729991232,0.06073388763360493,-0.03469141222063759,0.01779458992472812
Cyp2c50,0.0,0.0,0.0,0.0
Cyp2c53-ps,0.0,0.0,0.0,0.0
Cyp2c54,0.0,0.0,0.0,0.0
Cyp2c55,-0.044946952375658614,-0.003933327833268027,-0.011518542150771159,0.02217683733354963
Cyp2c65,0.0,-0.012116066885574959,0.0,0.004654610326341206
Cyp2c66,0.0,0.0,0.0,-0.005256077887556082
Cyp2c67,0.0,0.0,0.0,0.0
Cyp2c68,0.018168936852285576,0.0,0.027175971707852627,0.003041065644983501
Cyp2c69,0.0,0.0,0.0,0.005234815933794436
Cyp2c70,0.0,0.0035239523034780356,-0.011560668892818307,0.008440812257207065
Cyp2d10,0.0,0.0,0.0,0.0
Cyp2d11,0.006105581887898538,0.0,0.0,0.0
Cyp2d12,0.0,0.0,0.0,0.0
Cyp2d13,0.0,0.0,0.0,0.0
Cyp2d22,0.6637207486343094,0.4321782511226497,0.3243150558695149,0.29343409321866887
Cyp2d26,0.05878314755660495,0.04856505357150637,-0.03293696302349409,0.0172889537903298
Cyp2d34,0.0,0.0,0.0,0.0
Cyp2d37-ps,0.0,0.0,0.0,0.0
Cyp2d40,-0.0031042450349191546,0.028740896655289536,0.011977205617939489,0.036516701634984314
Cyp2d9,0.006235983180611145,0.0017349040691331996,-3.7075635748943744e-05,0.002826280129323535
Cyp2e1,0.010564922737080887,0.008088229752284118,4.819301406628242e-06,-0.00022211599451769272
Cyp2f2,-0.004034706150457861,0.039509238995606,-0.024295048828315558,-0.023323799114190674
Cyp2g1,-0.004984751204869854,-0.00028988241918708835,0.03434805697244769,0.04656843734307622
Cyp2j11,0.0,0.0,0.0,0.0
Cyp2j12,0.0,-0.009237273104403565,-0.0008607264781518304,-0.023352418647307235
Cyp2j13,-0.0687623930016368,-0.022712411529741586,-0.010537179057903048,-0.03207339361214376
Cyp2j5,-0.009586521215842445,-0.029177071840718875,-0.0061051983952653014,0.005603757510264552
Cyp2j6,0.09965749208196974,0.1929099794564708,0.27646333389488337,0.08784592871878438
Cyp2j8,0.009327971519740649,-0.04371721768748663,0.028451235802565044,0.05119828445357683
Cyp2j9,-0.05989554525989835,0.1547905266035704,0.24938851980759164,0.18671390552909492
Cyp2r1,-0.18981086388732218,-0.03932665643914303,0.21928701124712266,-0.09575816144995968
Cyp2s1,0.34153382848620734,0.29881041563735444,0.35533220294296375,0.17414624976263177
Cyp2t4,0.05938058036769129,0.06637247633874235,0.1673055716365963,0.14226986633344535
Cyp2u1,-0.1840281160623629,0.287969720898871,0.3072740761509021,-0.0687936853901383
Cyp2w1,0.3770436252972299,0.04856607080405185,0.006134731780783568,0.02917897408220561
Cyp39a1,-0.1281435794463814,-0.3223080073503754,-0.9858793942355674,-0.06876602377203624
Cyp3a11,0.0,0.0,0.0,0.0
Cyp3a13,0.0,0.009661972892671683,0.006134731780783568,-0.021067430037130498
Cyp3a16,0.0,0.0,0.0,0.0
Cyp3a25,0.0,0.0,0.0,0.0
Cyp3a41a,0.0,0.0,0.0,0.0
Cyp3a41b,0.0,0.0,0.0,0.0
Cyp3a44,0.0,0.0,0.0,0.0
Cyp3a57,0.0020281692827322415,0.004625842544618371,0.0,0.05018844467874052
Cyp3a59,0.0,0.0,0.0,0.0
Cyp46a1,0.3214961873080812,0.4564976732582101,0.7285217875277552,0.3452447090995164
Cyp4a10,0.0,-0.004277196584358981,0.0,0.014749740106114026
Cyp4a12a,0.0,0.0,0.0,0.01431874320975836
Cyp4a12b,0.0,0.0,0.0,-0.0017842449817560672
Cyp4a14,0.0,0.0041320676698710064,0.0,0.01034908164066821
Cyp4a29,0.0,0.007836636315279527,0.0,0.0
Cyp4a30b,0.0,0.0,0.0,0.0
Cyp4a31,0.0,0.0,0.0,0.0
Cyp4a32,0.0,0.0,0.0,-0.010537465491342522
Cyp4b1,-0.023555977500155624,0.005058794827606689,0.452170455075562,0.06087511310274189
Cyp4b1-ps2,0.08703206684623845,-0.007442556678326866,-0.0065226454318745705,0.01554667877673817
Cyp4f13,0.5093084085602809,0.5415186918665548,0.009965003826412584,0.40492722324567854
Cyp4f14,-0.05134995585095771,0.022103831407249905,0.010118662372145079,0.13398430287761723
Cyp4f15,0.030884758125638193,0.44813702498263974,0.015766147523241764,0.6397897216395986
Cyp4f16,0.06471144251138859,0.15676400860003822,-0.29666921932258006,0.20491098217189682
Cyp4f17,0.7101148364188689,0.22677839977366782,-0.06572132065980665,0.18800296362295185
Cyp4f18,0.06056964414440573,0.017820149838052586,-0.033548618655347376,0.11781349316051665
Cyp4f37,-0.03318279499545782,0.008297305980720189,-0.012441510469270054,0.0019033929288585537
Cyp4f39,-0.07150194747284311,0.08770738231609353,0.28580027319672335,-0.011091479237164888
Cyp4f40,0.02465797398588402,-0.007233683305964702,-0.011560668892818307,0.0017057207106337027
Cyp4f41-ps,0.05004047987283345,-0.13797021851433647,-0.05683507839882933,0.03335139549762799
Cyp4v3,0.19562729256548902,0.33066204337300925,-0.034533391621386786,0.20933917463303683
Cyp4x1,-0.25018863209235936,0.30539999824340003,0.8183099565483246,-0.2766788009703887
Cyp51,-0.06430391956820185,0.12354154403255986,0.40177214128282496,-0.21787706888900465
Cyp7a1,0.0,0.0,0.0,0.0
Cyp7b1,0.08342320214636585,0.14349360322582505,0.0714625576778728,0.27630092333173345
Cyp8b1,-0.022594016145564295,0.035533754778003204,0.0518085747457996,0.03744931426726603
Cypt1,0.0,0.0,0.0,0.0
Cypt10,0.0,0.0,0.0,0.0
Cypt12,0.0,0.0,-0.0003879136510910022,-0.005256077887556082
Cypt14,0.0,0.0,0.0,0.0
Cypt15,0.0,0.0,0.0,0.0
Cypt2,-0.005419132195665141,0.0,0.0,0.0
Cypt3,-0.009920763748949464,0.011653237303090183,0.0,0.0
Cypt4,0.0,0.0,0.0,0.0
Cypt7,0.0,0.0,0.0,0.0
Cypt8,0.0,0.0,0.0,0.0
Cypt9,0.0,0.0,0.0,0.0
Cyr61,0.8664728890892821,-0.07474606402161654,-1.0423839710632352,0.11611057447794662
Cys1,0.25980034587295997,0.20100523969786668,0.6491887783400759,0.08805703288292176
Cysltr1,0.13754038076022637,0.07503542949704786,0.01696857325216645,0.03784820050345841
Cysltr2,-0.011575242623514816,-0.02106925562284069,0.05361488317480649,0.16323271134095954
Cystm1,-0.0667704874653571,-0.11280317535000615,0.4542331897470396,-0.05702852950368557
Cyth1,-0.1667217056885348,-0.0368827326039886,-0.004538617650929481,0.08956326556149154
Cyth2,-0.24060828104284318,-0.07362304538393534,-0.32934225360591657,-0.06581211939260619
Cyth3,0.05724164409984824,0.10246909009320797,0.6386122564028839,-0.05924229474755256
Cyth4,-0.3006386363672181,0.28942401377523325,-0.2602743668501074,0.0428163319922328
Cytip,0.06498968458044162,0.14037892791669834,-0.03466593326688277,0.06102060614758755
Cytl1,0.11518354356094482,0.05037814772919284,-0.037662687615639456,-0.04282683381623447
Cyyr1,-0.3679477429690273,0.20075421333401935,-0.19245997037153598,-0.043912673505154536
D030018L15Rik,0.02088829169838719,0.014505201174483305,-0.00419968867261071,0.03420162889242574
D030024E09Rik,0.0,0.0,0.01795370698790927,-0.00675058510263721
D030025E07Rik,-0.009851782003200587,0.0037971716276201995,0.011387697337219881,-0.016134038701949998
D030025P21Rik,-0.0215052609699565,0.02356872180907378,0.08597983880682605,0.01912988601827596
D030028A08Rik,-0.48035353141345305,-0.027246772758156488,0.34049540485627616,-0.257182056865757
D030040B21Rik,0.002651015612164922,0.02080596507707062,-0.006559721067623515,-0.012645325820038952
D030045P18Rik,-0.05183177991185998,0.02092773728438383,-0.022900901202360647,0.04780797182343949
D030047H15Rik,1.2513428892162117,0.4141211319553513,-0.0926940168765411,0.35360629259955906
D030056L22Rik,-0.32521466473048133,-0.49744552614177,-0.3336633410421138,0.04021987448438917
D10Bwg1379e,-0.13080623991850318,0.4977920021341057,0.7018886504843154,-0.09838199671512377
D10Jhu81e,0.11994972545419053,-0.1952464891933788,0.18220433219059104,0.02439379459996406
D10Wsu102e,-0.25024638349106854,-0.338769818456459,0.005041501827646173,-0.2324215151241016
D11Wsu47e,-0.04290003447852977,0.022813623458736297,-0.18271892304813003,-0.22625376525903185
D130009I18Rik,-0.002127226221542223,0.032577840656395636,0.005773966249908927,-0.0037267039309445654
D130017N08Rik,-0.40363269460654555,-0.20372069480708985,-0.16951268914621567,-0.24346624477841297
D130020L05Rik,-0.10554113898551523,-0.1466344416987916,0.008597540319612525,-0.014929878739122257
D130040H23Rik,-0.3552400611202552,0.10839992132600532,-0.10238175910692002,-0.1137511140865506
D130043K22Rik,-0.17169631128114515,0.5173647279386393,0.9331545358467204,-0.06920478917547351
D130058E03,0.0010441290776733296,0.029480373621414202,0.0,-0.009852012025148902
D14Ertd670e,0.029312889426392826,-0.013005363513259196,-0.04076520756356493,-0.0035718000753485885
D15Ertd621e,0.06252533743955241,-0.13963236895382472,0.015101545199003624,0.06480227347352677
D16Ertd472e,-0.24299175719451585,-0.13920360135483872,-0.25000716777139226,-0.05627614548224525
D16Ertd519e,0.0,0.0027411071001947175,0.0,0.004105621956102583
D17Ertd648e,-0.0051758184688815035,0.0,-0.00612991247937694,0.0
D17H6S53E,0.00039734048245479973,-0.07570248590913684,-0.07187696831640293,0.05774613379224822
D17Wsu104e,0.007263678275688515,-0.14742078427184285,0.291976937059796,0.0025693241116103117
D17Wsu92e,0.10013149069245621,-0.1541593890034212,0.09678732485010139,-0.09452430861302259
D19Bwg1357e,-0.3133579429487204,-0.1756447776359591,0.02605583075981977,-0.16701197927964395
D1Ertd622e,-0.07979017709454658,-0.2595705685801254,0.34113941490987815,-0.011574389442367784
D1Pas1,-0.09084512543049449,0.019498618085616707,-0.03180985794012601,-0.023946398098745724
D230025D16Rik,-0.11658521737257019,-0.060033461318202905,0.1806017713857082,0.1711643409001493
D230030E09Rik,0.12669460221916407,-0.0012837602990492304,0.050926606447884694,-0.005476687717703224
D2hgdh,-0.35710410782126395,0.05347557792975549,-0.08659748031595775,-0.055202024080522195
D2Wsu81e,-0.1355463862005239,-0.07885399060170224,0.049662601080963445,0.16812734178689973
D330023K18Rik,0.03271433697505485,-0.19942697189469447,0.010284597995774695,0.21715382886632212
D330041H03Rik,0.23759385378520967,0.08433356547244483,-0.11820435790635414,0.06502754401114581
D330045A20Rik,-0.12911679392946626,-0.12465933030419017,-0.14727525566808147,0.1378139120084671
D330050G23Rik,-0.07692094024059536,0.01750319036603981,0.15552158411314784,0.0638289917826487
D330050I16Rik,-0.08927200218077841,-0.059166903653260945,-0.09052394324963403,0.1301856996260368
D3Bwg0562e,-0.018629912033682583,0.46202489771885036,1.0568881967250865,-0.18314439159330423
D3Ertd254e,-0.3362956077296762,0.0012587502132527196,0.05842043769095187,0.021985143231193972
D3Ertd751e,-0.2630918359411174,-0.04935406050129537,-0.5780042841443681,0.13306601175809535
D430019H16Rik,-0.06969982565696238,-0.10287314363364948,0.4158031463477408,-0.16414189401742393
D430020J02Rik,-0.07636789147573343,0.20932160890319904,-0.27474106175155594,-0.11306037165682473
D430036J16Rik,-0.13610906940457537,0.13021689958080399,0.49717534617639336,-0.10386952797759375
D430041D05Rik,-0.1998006711355786,0.4488367338887817,0.7448693586464307,-0.1487371852266496
D430042O09Rik,0.23872175887465125,0.18458491433111437,-0.20569438281641267,0.06485464917696934
D4Ertd617e,-0.1969878534451316,0.20546975953995497,0.08354145997472022,0.33071204548848576
D530049I02Rik,0.005853326317368255,0.0,0.0,0.006553950912173616
D5Ertd577e,0.0,0.0,0.0,0.0
D5Ertd579e,-0.3942948365916456,-0.055810529961716523,0.04136182566519357,-0.09461104793056355
D5Ertd605e,0.003845760252638574,0.00017404487116814228,0.043084305723891804,-0.01920525966753273
D630003M21Rik,0.29888737632693135,0.1375839112765261,0.02392276346607616,0.12552244600644996
D630010B17Rik,-0.022581320955780294,-0.03747662706269192,0.03715006842845976,0.017071654249805404
D630013N20Rik,-0.013470573094165807,0.01395720918893734,0.0780709030529655,0.06910233417995157
D630023F18Rik,0.05020357647974804,0.21362204734367682,0.6829096865951515,-0.2987800602706924
D630024D03Rik,-0.0043750031179918105,-0.0008256388192208323,-0.013162446374061278,0.022271352415156476
D630029K05Rik,0.01793800982191969,-0.004530691070990138,-0.0008743037453997128,0.02274680853967839
D630032N06Rik,-0.09022953869068351,0.02720632026342604,-0.04126375603875302,-0.07832206290863564
D630033O11Rik,-0.0017217571686760087,-0.03837469489966671,-0.01683127817563291,0.07404905695971395
D630039A03Rik,0.10814458134382819,0.054898854599621724,0.07327711770912423,0.08489036709349404
D630041G03Rik,-0.23173486665729787,0.10924897313312022,0.5825130910399858,-0.2929040730201312
D630045J12Rik,-0.0020069193688329726,0.28470075403068934,-0.006851472088933615,-0.18626496868824466
D630045M09Rik,-0.12052536708358536,0.115979072628947,-0.020834128017575775,0.006437853575023
D6Ertd474e,-0.05084595177523645,-0.0035137649571917624,0.15224674941791821,-0.03971468094569324
D6Ertd527e,0.5121549745174894,0.09308444126052874,-0.11797702370675628,0.15865017797554534
D6Wsu163e,-0.22292784614002611,-0.1710844881368976,0.13743183759884112,0.01696265239674859
D730001G18Rik,0.023368409245284043,0.0,0.0,0.0038189905365153655
D730005E14Rik,-0.03561080613124867,0.01654469629397421,-0.039395020315748486,0.019797976369761997
D730045A05Rik,-0.055194566745191666,0.009788217861621642,-0.01977329375347566,-0.016215735021633215
D730048I06Rik,0.0,0.0,0.020664471336550843,0.00263186204768571
D730050B12Rik,-0.0311674534000659,0.002800405633083825,-0.012910090259077316,0.0
D7Ertd143e,0.01162241442090877,0.0,0.0,0.006420682814245245
D7Ertd443e,-0.11103045957216232,0.06587998054800503,-0.07099840849168695,-0.06775566412688469
D7Ertd715e,0.1970400062187942,-0.006016112521774616,-0.35029396364861637,0.2859446509338759
D830005E20Rik,0.0,0.0,0.0,-0.003277285824391499
D830013O20Rik,0.0,0.0,0.0,0.006096700894219983
D830015G02Rik,0.006476879608638109,-0.04226189835679948,0.12706556323014415,-0.0662228651473297
D830026I12Rik,0.022902819663711882,0.04883651943900593,-0.019038438780107286,0.1113804179484036
D830030K20Rik,-0.007327532690699598,0.05027907806084456,0.06532356479870502,-0.09231906126555679
D830031N03Rik,-0.25279906087530674,-0.0032742234159805184,-0.23295749431373894,-0.25717140407487754
D830032E09Rik,-0.010699417856740244,-0.006275844794192733,0.0,0.0017700377340869595
D830046C22Rik,-0.06506274882013288,0.0019083041645153473,0.005830646176798005,-0.025338015659248033
D8Ertd738e,-0.03320253325745079,-0.27680332793619544,-0.20178400595599014,0.052388333274654
D8Ertd82e,0.005174116182190289,-0.017019732669872275,-0.5784389899245249,-0.24721151897334506
D930007P13Rik,0.009450116761176503,0.006321000632852265,-0.013219932447910485,0.05075062580087155
D930015E06Rik,-0.01754724639170754,0.17812182750765482,-0.4834646252911974,0.17460637267001228
D930015M05Rik,0.31991585330048505,0.3220802659564809,-0.03794178114182757,0.38616827768494
D930016D06Rik,0.2793525121870092,0.22637536048052717,-0.38264923525302247,0.5081362095948713
D930020B18Rik,6.729808897629357e-05,0.10189124801991704,0.23689247797187388,0.04142427662443522
D930028M14Rik,-0.32294213287251045,-0.16708759776517623,-0.05603998253846974,0.04029262321723617
D930032P07Rik,0.0,0.0,0.0,0.0
D930048N14Rik,-0.1137902909307237,0.4081725300470135,0.02293430965137134,0.33872911962813984
Daam1,-0.06621535227009055,0.1810538190266503,0.18479234306259584,-0.071019622440362
Daam2,0.6552699427943027,0.45650377230739697,-0.029014135173445775,0.26383081464852665
Dab1,-0.144255299152315,0.014690252444047657,-0.000216539857807181,-0.1970928072647131
Dab2,-0.495649779522202,0.8740684337102884,-0.2639645435661313,-0.10848104270223488
Dab2ip,0.0178239089534543,0.06654702714782806,-0.0626745391499345,-0.08451857439428338
Dach1,0.15597654127109292,-0.20385525407057334,-0.6214226079882362,-0.11764707830840382
Dach2,-0.1520397926261886,-0.11973591545056608,-0.04677793246517935,-0.14262352392508074
Dact1,0.20412207086400205,-0.04722216515783774,-0.10725125788222264,-0.129029379227338
Dact2,0.21400682142660632,0.12814618019073387,0.4858268239318723,0.008186396997210361
Dact3,0.20040587193662843,0.0990522470762789,0.26581320511253986,0.03853175861022877
Dad1,-0.1517668171411562,-0.13886635054673335,0.08556499560122308,0.023735617114249444
Daf2,0.0,-0.007167976247649296,0.006134731780783568,0.0020117050913991213
Dag1,-0.08084033482248934,0.36113707449408977,-0.011654049615619331,-0.15790200523209397
Dagla,-0.06566047147770757,0.4484135124348398,0.5202938204294678,0.05060544878727279
Daglb,-0.14618663975544965,0.1481191810389553,0.13684980738647753,0.0943070208229369
Dak,0.11526762122793413,-0.09861757263185689,-0.18297422893741108,-0.026424498717099197
Dalrd3,0.008362238028668496,0.4438618314207943,0.21997375489409976,0.27849363155548856
Dancr,-0.10337009239697441,0.03217628310025572,-0.32047087740627295,0.5117803379692264
Dand5,-0.4916607441859006,-0.11258136905264483,0.047016317323987505,-0.12790134472896503
Dao,0.033063328833100356,0.04028210281749142,0.015382722816467157,0.01023693323164008
Dap,0.08757792119530344,-0.12471302687233045,-0.5290533772461334,0.0612095357282557
Dap3,0.0630178070642059,-0.15798661720948737,0.0075803019037803746,-0.004439095033632614
Dapk1,0.15480390547650213,0.12294473196009233,-0.0016578104831785514,0.03202042744428117
Dapk2,0.08529081086906179,-0.2113472925218961,-0.19126370694605307,0.3972139265604974
Dapk3,-0.0197672943003439,-0.10078559366059536,-0.10974996246456044,0.06525329732224992
Dapl1,-0.03391661648660965,0.04931243013675342,0.03778941140243516,-0.0972979946163535
Dapp1,0.04760551337860017,-0.22856493947170448,-0.2760514008217249,0.15102396253814362
Dars,-0.1872849113548008,-0.3377084859970086,-0.014269066494760542,-0.07529456174009347
Dars2,-0.2781595099266127,-0.11889259526144462,-0.11412216437410366,0.04135578453619326
Daw1,-0.06089303907999594,0.2786935901132207,0.0529081886125933,0.5222179751789942
Daxx,-0.046574815674570266,-0.17605185834712606,-0.12990038007540672,0.01033618301823651
Dazap1,0.06726074472231285,0.14138719275031694,-0.5602395991618648,-0.03859438113425103
Dazap2,0.011072120422722395,-0.373520863528501,-0.5794012280172228,-0.05512700549075828
Dazl,-0.04961980227882358,0.04124776699172423,0.10287154338397003,0.078244523678676
Dbf4,0.06598856343745381,-0.3840071092481149,-1.0896897423873027,-0.00972923728718513
Dbh,-0.0045089047620855685,0.2151298105399023,0.08551419956770644,-0.05270650451502464
Dbhos,0.0,0.012530995989891972,-0.0014311233851808257,0.048377057824158444
Dbi,0.05223418334847387,-0.39476710265458936,-0.45944512121660475,0.15083748563152402
Dbil5,0.07864053311466032,0.04126605830028515,0.05277580740662074,0.029345635343234058
Dbn1,-0.1413503200623561,0.1521971710127342,-0.2524053605494828,-0.11020696071149112
Dbndd1,-0.143052301485264,-0.15156693888272543,0.15402266013230026,-0.20128624359900918
Dbndd2,-0.0012187757443471036,0.20257712113130383,0.5522374575243851,0.21122996754814896
Dbnl,-0.180385893673316,-0.1497463795089817,-0.10704321600310053,-0.04485915664127703
Dbp,0.3788502297086729,0.0754489432133507,-0.1591011206130098,0.19063635798803033
Dbpht2,-0.002260375329799682,0.2572347282986165,0.9028066517209336,0.19293741255481292
Dbr1,-0.262842212539629,-0.16186767017718073,-0.12538070523543515,0.00877929577964477
Dbt,-0.06809550637871407,-0.16838955374181308,-0.07501112798217709,0.057738612833567196
Dbx1,-1.1539731657038657,-0.035126102114540314,-0.2628084938084971,0.02034729490791006
Dbx2,-0.033468115855353746,0.20317971008347596,0.9628710064748797,-0.036661383646532764
Dcaf10,-0.037412757119357445,-0.12065171843361225,0.08608527261940432,0.03070021882290133
Dcaf11,0.05166710165915126,-0.03883966267808484,-0.014115326076732881,0.07952293188908686
Dcaf12,-0.049956872097586216,-0.3095609251736223,-0.046571325625790555,-0.058220741774461925
Dcaf12l1,-0.003215017280485828,0.06360706994777778,0.49881547613921495,0.1861524495320589
Dcaf12l2,-0.42178664370858254,-0.0060279986318077655,0.5186432578631537,-0.11442705142419153
Dcaf13,-0.18312648662268927,-0.36435517420511104,-0.09127324309635883,0.10540111439689677
Dcaf15,0.29186221729789324,0.12011667538936195,-0.07102837053049618,0.23092857396095168
Dcaf17,-0.2408505943570291,0.0068910937455249725,0.10433757289261807,0.06260139800535335
Dcaf4,-0.06546159039960987,0.0072421088269977885,0.01707707428232748,0.00784965981375328
Dcaf5,0.1162969874176213,0.015942362283516344,-0.07154674585216703,-0.08210979101423874
Dcaf6,0.1505398692058063,0.0854826233355974,0.3423601336042136,-0.08578701686091351
Dcaf7,-0.0159898411094297,-0.12646350461682188,0.08135434791423787,-0.04511937968408565
Dcaf8,0.013898085477093125,0.0049034737527834295,-0.3029023836178725,0.10943448898284476
Dcakd,-0.1407455213947628,-0.21252168650248288,-0.46593658966529705,-0.2071016157675185
Dcbld1,0.09561183530569313,0.07069518173844698,-0.15862678923388115,0.10795873502754139
Dcbld2,-0.004881060406370476,0.07479678996329465,-0.004693955061070823,0.02188580640962823
Dcc,0.09563368038622815,0.15633703641503346,-0.8173203021386861,-0.13719408284579024
Dcdc2a,-0.40843396015490513,0.4023609877889655,0.0531650607977526,0.16503992856847277
Dcdc2b,-0.07060016748794838,0.019910448299228795,-0.020337732164443862,0.18298136805562554
Dcdc2c,0.0,-0.009246065504876444,0.034371066711332984,0.054954391760250604
Dchs1,0.023525019873815518,0.27927672178679475,-0.17850580612191527,0.17839332042085196
Dck,-0.13992340989096297,-0.43942955095551517,-0.6591799454662028,0.03202091773321352
Dclk1,-0.06398066459113314,0.12618286616342753,0.46748739612919044,-0.13141153891420743
Dclk2,0.3342496691888864,0.2317657573922628,-0.09833436116727592,0.07994856571116322
Dclk3,-0.08861744757126785,0.22234763551820472,0.819316883367461,-0.03128901757096769
Dclre1a,0.09700692289224125,-0.02747086581608686,-0.031150731764229535,0.10288551150046116
Dclre1b,-0.4189278043474675,-0.11371626832160515,-0.33074678430057075,-0.04615901562457361
Dclre1c,0.1283203611561904,0.28054943219788797,-0.17338082168148886,0.31013266955411284
Dcn,-0.7650986008623335,1.3690553555556548,-0.41807799974808113,0.4567607830565775
Dcp1a,0.11511531950265504,-0.06527364349095692,-0.26062311511420944,0.1056319431609553
Dcp1b,0.1285680890899512,0.1688159241966787,-0.18187958882351205,0.15506981990883753
Dcp2,-0.14714580856618634,-0.3061821455829469,-0.06182502457357964,0.05854946631215284
Dcpp1,0.0,0.0023042775180352913,0.017376120475998354,0.012544195750726732
Dcpp2,0.0,0.0,0.006134731780783568,0.0
Dcpp3,0.0,0.01700334698836784,0.0,0.01567045510730816
Dcps,0.02795937537305738,-0.31934549326659245,-0.11218363311878839,-0.21923822378167926
Dcst1,0.1798581752427719,0.005631251742618501,-0.009378612586602034,-0.0840405878986307
Dcstamp,-0.009726375552048245,-0.008312262178752212,-0.024297832586640016,0.002307757024907034
Dct,-0.14586527297634208,0.02418587941286843,-1.814028968247059,-0.01882682012699473
Dctd,-0.14730247492263523,0.004428160401133849,0.31455874804590034,0.07648148095798413
Dctn1,0.09280186940567825,0.1908522454434905,0.0065635954262882445,-0.01560073297483762
Dctn2,0.07815271140674238,-0.12621401318935027,0.04717588578624474,-0.06958995460865423
Dctn3,0.02144046601787716,-0.33343502095754524,0.33614680647947354,-0.04751871246144006
Dctn4,-0.11747501811515496,-0.05713398777237374,0.10744758927069759,-0.07282194858925849
Dctn5,-0.2021170182641354,-0.16934967222034455,0.09255570751235637,-0.11747085474002536
Dctn6,0.1426864768964334,-0.1728369030645587,0.12026122343209106,-0.04207021111233444
Dctpp1,-0.13182883495920655,-0.5420511116811292,-0.10631218335707086,-0.07174464392892393
Dcun1d1,-0.29700938653324466,-0.26752259924619626,0.05934319607364494,-0.03965424229618897
Dcun1d2,-0.3495497746780488,-0.19971860985501455,0.020044554645795402,0.04626290695775953
Dcun1d3,-0.13602716230659198,-0.16879937894561006,-0.06438898315382402,-0.05612201634253782
Dcun1d4,-0.14351809021781167,-0.1770345370211348,0.07562940924856953,0.01322564860424494
Dcun1d5,-0.03248747206820053,-0.26030386755427554,-0.16791461412652353,-0.03043596062178346
Dcx,-0.3018914427500798,-0.062366323900273225,-0.003898843971399023,-0.25760749239909575
Dcxr,0.4204695038181595,-0.02089576741093197,-0.5606099879954235,0.1540373245515919
Dda1,-0.16159486954911623,-0.09588138153640777,0.11060979192837994,-0.09228323761731248
Ddah1,-0.008467958787418252,-0.275012046465073,-0.23715073137557383,-0.05940641881019583
Ddah2,0.22737229385523142,-0.38724240518087777,-0.3948181697291059,-0.16000808300897207
Ddb1,0.026681745137831555,-0.09789050092972101,-0.3392638242920991,-0.005461610219074714
Ddb2,0.39944099111151476,0.35323008324201893,0.22529853810745826,0.23249721296872508
Ddc,-0.3946194565492925,-0.003022465844368622,0.025664583638890803,-0.048833863627560876
